48.636
42.992
37.789
33.704
30.033
26.391
23.128
20.077
17.553
15.043
13.04
11.394
9.7932
8.4666
7.1976
6.224
5.0961
3.9967
3.2271
2.4972
1.8069
1.3297
0.9405
0.3705
0.0797
0
0
0.2674
0.5212
0.3813
