41.55
38.843
37.294
34.83
32.708
31.52
29.781
27.749
26.166
24.816
23.584
21.889
20.657
19.375
18.098
16.885
16.281
15.016
13.711
13.255
11.982
11.409
10.835
10.279
9.2725
9.165
8.5275
7.7737
7.0725
6.6075
6.0375
6.09
5.7212
5.23
5.2175
4.7113
4.5862
4.4625
4.1738
3.5938
3.5863
3.1912
3.1825
3.6725
3.1162
3.0125
2.59
2.6637
2.3187
2.2713
2.4013
2.1075
2.1637
1.9387
1.985
2.1913
2.1788
1.9938
