101.62
113.87
113.87
128.22
128.22
139.85
139.85
151.39
151.39
161.02
161.02
169.08
169.08
169.94
169.94
168.47
168.47
163.05
163.05
158.15
158.15
150.39
150.39
143.34
143.34
136.45
136.45
131.39
131.39
115.92
23.06
19.45
19.45
15.1
15.1
12.13
12.13
8.22
8.22
6.96
6.96
5.73
5.73
4.23
4.23
3.61
3.61
3.47
3.47
2.99
2.99
2.69
2.69
2.11
2.11
2
2
1.94
1.94
1.94
24.71
26.21
26.21
27.27
27.27
27.47
27.47
27.41
27.41
26.49
26.49
25.39
25.39
24.51
24.51
23.54
23.54
22.03
22.03
20.56
20.56
19.44
19.44
16.87
16.87
15.25
15.25
14.33
14.33
12.82
50.19
49.64
49.64
49.25
49.25
48.75
48.75
47.49
47.49
46.73
46.73
45.02
45.02
44.33
44.33
43.4
43.4
40.09
40.09
39.21
39.21
36.93
36.93
36.28
36.28
34.39
34.39
32.7
32.7
32.89
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16.38
15.95
15.95
15.59
15.59
15.55
15.55
14.59
14.59
15.16
15.16
14.04
14.04
12.89
12.89
8.93
8.93
8.97
8.97
6.69
6.69
5.82
5.82
5.4
5.4
3.97
3.97
3.24
3.24
3.08
