39.078
53.489
53.489
72.565
72.565
86.597
86.597
99.45
99.45
113.76
113.76
124.72
124.72
124.54
124.54
129.93
129.93
126.01
126.01
122.43
122.43
116.32
116.32
113.15
113.15
102.74
102.74
98.896
98.896
84.617
32.01
28.353
28.353
23.005
23.005
18.15
18.15
11.75
11.75
8.256
8.256
5.1122
5.1122
2.7408
2.7408
1.3324
1.3324
0.9035
0.9035
0.441
0.441
0
0
0
0
0
0
0.0922
0.0922
0.4503
5.2238
6.1804
6.1804
6.8791
6.8791
6.7627
6.7627
6.5727
6.5727
5.5581
5.5581
4.548
4.548
3.9629
3.9629
3.4345
3.4345
2.4156
2.4156
1.6749
1.6749
1.5002
1.5002
0.0622
0.0622
0
0
0.317
0.317
0.3758
6.6841
5.3758
5.3758
4.546
4.546
4.0936
4.0936
2.8973
2.8973
2.6569
2.6569
1.5489
1.5489
2.2143
2.2143
2.5026
2.5026
0.5021
0.5021
1.4833
1.4833
1.1422
1.1422
3.3229
3.3229
4.1504
4.1504
5.3326
5.3326
8.8034
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.2715
3.3501
3.3501
2.8343
2.8343
2.2361
2.2361
2.0747
2.0747
2.9596
2.9596
2.4377
2.4377
1.9322
1.9322
0.747
0.747
1.6005
1.6005
0
0
0
0
0.3685
0.3685
0.0032
0.0032
0.5444
0.5444
1.8184
